CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_AvgScore,TotalOrders,TotalItemsBought,AvgOrderValue,CustomerLifespanDays,Churned,Cluster,Segment
17351,United Kingdom,36,12,1988.23,2,5,4,3.6666666666666665,12,383,28.81,693,0,0,Loyal Regulars
13208,United Kingdom,58,9,1988.5,2,5,4,3.6666666666666665,9,1345,7.83,678,0,0,Loyal Regulars
17088,United Kingdom,28,4,1991.01,2,4,4,3.3333333333333335,4,868,17.31,225,0,0,Loyal Regulars
13889,United Kingdom,92,6,1991.23,3,4,4,3.6666666666666665,6,979,23.99,594,1,0,Loyal Regulars
14301,United Kingdom,117,4,1992.18,3,3,4,3.3333333333333335,4,1686,37.59,549,1,0,Loyal Regulars
15481,Norway,401,1,1993.34,4,1,4,3.0,1,1450,52.46,0,1,2,Hibernating
18204,United Kingdom,71,3,1993.7,3,3,4,3.3333333333333335,3,1200,9.97,121,0,0,Loyal Regulars
14152,United Kingdom,75,7,1997.34,3,4,4,3.6666666666666665,7,1844,15.02,584,0,0,Loyal Regulars
14628,United Kingdom,91,5,1998.0,3,4,4,3.6666666666666665,5,1147,23.23,592,1,0,Loyal Regulars
16698,United Kingdom,226,2,1998.0,4,2,4,3.3333333333333335,2,840,399.6,27,1,0,Loyal Regulars
14730,United Kingdom,1,8,2005.06,1,5,4,3.3333333333333335,8,1132,4.0,275,0,0,Loyal Regulars
15531,United Kingdom,8,2,2007.44,1,3,4,2.6666666666666665,2,1105,8.8,22,0,0,Loyal Regulars
15990,United Kingdom,44,7,2010.05,2,4,4,3.3333333333333335,7,1090,11.17,605,0,0,Loyal Regulars
16332,United Kingdom,28,11,2010.41,2,5,4,3.6666666666666665,11,1132,10.1,561,0,0,Loyal Regulars
13693,United Kingdom,374,9,2011.82,4,5,4,4.333333333333333,9,880,18.98,358,1,2,Hibernating
16529,United Kingdom,190,4,2012.0,4,3,4,3.6666666666666665,4,751,15.6,340,1,0,Loyal Regulars
17152,United Kingdom,194,4,2016.5,4,3,4,3.6666666666666665,4,577,126.03,231,1,0,Loyal Regulars
16197,United Kingdom,469,9,2016.71,5,5,4,4.666666666666667,9,1420,21.69,254,1,2,Hibernating
12348,Finland,75,5,2019.4,3,4,4,3.6666666666666665,5,2714,39.6,363,0,0,Loyal Regulars
13696,United Kingdom,421,3,2020.4,5,3,4,4.0,3,552,84.18,245,1,2,Hibernating
12418,Switzerland,112,4,2021.2,3,3,4,3.3333333333333335,4,1088,19.82,518,1,0,Loyal Regulars
17227,United Kingdom,18,12,2022.03,1,5,4,3.3333333333333335,12,1774,16.18,675,0,0,Loyal Regulars
15478,United Kingdom,40,3,2024.98,2,3,4,3.0,3,904,28.52,535,0,0,Loyal Regulars
14631,United Kingdom,50,6,2025.69,2,4,4,3.3333333333333335,6,1407,22.26,437,0,0,Loyal Regulars
13989,United Kingdom,65,5,2026.06,3,4,4,3.6666666666666665,5,2207,23.56,498,0,0,Loyal Regulars
12873,United Kingdom,282,3,2027.3,4,3,4,3.6666666666666665,3,786,57.92,399,1,2,Hibernating
15384,United Kingdom,169,4,2027.79,3,3,4,3.3333333333333335,4,1767,17.18,423,1,0,Loyal Regulars
17337,United Kingdom,151,4,2027.87,3,3,4,3.3333333333333335,4,1269,3.73,159,1,0,Loyal Regulars
13630,United Kingdom,5,7,2031.78,1,4,4,3.0,7,1391,28.62,280,0,0,Loyal Regulars
17846,United Kingdom,85,1,2033.1,3,1,4,2.6666666666666665,1,1,2033.1,0,0,0,Loyal Regulars
14651,United Kingdom,67,9,2034.12,3,5,4,4.0,9,886,7.06,564,0,0,Loyal Regulars
13705,United Kingdom,7,7,2035.33,1,4,4,3.0,7,1009,24.23,617,0,0,Loyal Regulars
14225,United Kingdom,434,4,2037.02,5,3,4,4.0,4,1168,23.41,262,1,2,Hibernating
16331,United Kingdom,432,6,2037.7,5,4,4,4.333333333333333,6,756,59.93,210,1,2,Hibernating
16214,United Kingdom,170,4,2038.25,3,3,4,3.3333333333333335,4,1308,20.8,265,1,0,Loyal Regulars
15506,United Kingdom,22,6,2040.03,2,4,4,3.3333333333333335,6,1647,7.34,455,0,0,Loyal Regulars
12585,Germany,234,2,2040.1,4,2,4,3.3333333333333335,2,1279,23.45,117,1,0,Loyal Regulars
16960,United Kingdom,38,8,2043.43,2,4,4,3.3333333333333335,8,1515,4.35,609,0,0,Loyal Regulars
15473,United Kingdom,14,8,2046.0,1,5,4,3.3333333333333335,8,776,146.14,430,0,0,Loyal Regulars
14000,United Kingdom,211,5,2046.34,4,4,4,4.0,5,1838,41.76,526,1,0,Loyal Regulars
13663,United Kingdom,179,5,2047.51,3,4,4,3.6666666666666665,5,893,20.68,467,1,0,Loyal Regulars
17666,United Kingdom,3,5,2047.8,1,4,4,3.0,5,1552,46.54,524,0,0,Loyal Regulars
14232,United Kingdom,42,5,2048.07,2,4,4,3.3333333333333335,5,1941,17.81,222,0,0,Loyal Regulars
16027,United Kingdom,91,15,2048.36,3,5,4,4.0,15,2099,58.52,609,1,0,Loyal Regulars
13984,United Kingdom,26,12,2048.6,2,5,4,3.6666666666666665,12,1421,22.03,706,0,0,Loyal Regulars
13874,United Kingdom,358,7,2049.15,4,4,4,4.0,7,864,29.7,315,1,2,Hibernating
17086,United Kingdom,7,6,2050.08,1,4,4,3.0,6,1859,21.35,56,0,0,Loyal Regulars
16176,United Kingdom,421,4,2052.69,5,3,4,4.0,4,952,28.51,199,1,2,Hibernating
16235,United Kingdom,40,9,2053.71,2,5,4,3.6666666666666665,9,788,17.86,430,0,0,Loyal Regulars
14188,United Kingdom,30,6,2054.36,2,4,4,3.3333333333333335,6,1162,31.61,280,0,0,Loyal Regulars
15253,United Kingdom,16,8,2055.09,1,5,4,3.3333333333333335,8,1588,17.72,570,0,0,Loyal Regulars
16891,United Kingdom,1,11,2056.82,1,5,4,3.3333333333333335,11,774,3.99,734,0,0,Loyal Regulars
12518,Germany,0,5,2056.89,1,4,4,3.0,5,1318,16.59,110,0,0,Loyal Regulars
17633,United Kingdom,31,7,2057.39,2,4,4,3.3333333333333335,7,899,20.37,358,0,0,Loyal Regulars
14623,United Kingdom,32,10,2059.58,2,5,4,3.6666666666666665,10,1059,7.05,570,0,0,Loyal Regulars
18258,United Kingdom,464,6,2059.67,5,4,4,4.333333333333333,6,1981,41.19,108,1,2,Hibernating
13476,United Kingdom,178,5,2061.47,3,4,4,3.6666666666666665,5,713,19.45,466,1,0,Loyal Regulars
12586,Italy,17,4,2062.67,1,4,4,3.0,4,687,21.94,706,0,0,Loyal Regulars
14988,United Kingdom,211,7,2066.6,4,4,4,4.0,7,1276,8.47,391,1,0,Loyal Regulars
15164,United Kingdom,68,9,2068.92,3,5,4,4.0,9,931,5.73,622,0,0,Loyal Regulars
16290,United Kingdom,464,4,2069.3,5,3,4,4.0,4,1001,15.8,101,1,2,Hibernating
17126,United Kingdom,152,9,2070.44,3,5,4,4.0,9,1468,4.36,313,1,0,Loyal Regulars
17048,United Kingdom,117,7,2071.68,3,4,4,3.6666666666666665,7,1068,20.51,573,1,0,Loyal Regulars
18026,United Kingdom,500,2,2074.07,5,2,4,3.6666666666666665,2,530,122.0,5,1,2,Hibernating
17289,United Kingdom,31,9,2079.39,2,5,4,3.6666666666666665,9,1260,7.45,610,0,0,Loyal Regulars
17705,United Kingdom,3,11,2083.9,1,5,4,3.3333333333333335,11,1301,17.37,573,0,0,Loyal Regulars
15272,United Kingdom,57,6,2085.48,2,4,4,3.3333333333333335,6,687,6.79,606,0,0,Loyal Regulars
15151,United Kingdom,423,2,2085.61,5,2,4,3.6666666666666665,2,795,36.59,86,1,2,Hibernating
16726,United Kingdom,26,7,2088.41,2,4,4,3.3333333333333335,7,1356,7.73,385,0,0,Loyal Regulars
16794,United Kingdom,1,15,2090.91,1,5,4,3.3333333333333335,15,1602,4.04,623,0,0,Loyal Regulars
14896,United Kingdom,204,8,2092.42,4,4,4,4.0,8,1117,7.29,529,1,0,Loyal Regulars
14723,United Kingdom,10,11,2093.06,1,5,4,3.3333333333333335,11,1308,4.35,725,0,0,Loyal Regulars
17585,United Kingdom,109,7,2093.3,3,4,4,3.6666666666666665,7,2539,5.27,369,1,0,Loyal Regulars
13591,United Kingdom,64,7,2093.94,3,4,4,3.6666666666666665,7,850,20.73,661,0,0,Loyal Regulars
13753,United Kingdom,287,4,2094.57,4,3,4,3.6666666666666665,4,1450,26.18,449,1,2,Hibernating
17742,United Kingdom,113,11,2098.48,3,5,4,4.0,11,653,24.69,625,1,0,Loyal Regulars
12610,Italy,22,5,2099.54,2,4,4,3.3333333333333335,5,1049,19.81,104,0,0,Loyal Regulars
17159,United Kingdom,21,5,2099.59,2,4,4,3.3333333333333335,5,1348,16.15,624,0,0,Loyal Regulars
16510,United Kingdom,372,6,2100.0,4,4,4,4.0,6,1076,16.03,319,1,2,Hibernating
12975,United Kingdom,436,6,2100.09,5,4,4,4.333333333333333,6,911,18.75,297,1,2,Hibernating
15815,United Kingdom,63,5,2100.6,3,4,4,3.6666666666666665,5,1856,42.87,196,0,0,Loyal Regulars
14276,United Kingdom,98,7,2102.68,3,4,4,3.6666666666666665,7,1406,17.38,562,1,0,Loyal Regulars
15252,United Kingdom,36,5,2103.41,2,4,4,3.3333333333333335,5,1430,17.83,575,0,0,Loyal Regulars
13265,United Kingdom,53,5,2107.66,2,4,4,3.3333333333333335,5,1752,23.16,220,0,0,Loyal Regulars
12997,United Kingdom,22,8,2110.91,2,4,4,3.3333333333333335,8,1186,19.73,590,0,0,Loyal Regulars
16934,United Kingdom,54,6,2110.99,2,4,4,3.3333333333333335,6,939,14.76,567,0,0,Loyal Regulars
16054,United Kingdom,145,4,2111.88,3,3,4,3.3333333333333335,4,791,17.31,472,1,0,Loyal Regulars
16201,United Kingdom,3,5,2112.12,1,4,4,3.0,5,1421,17.03,412,0,0,Loyal Regulars
14469,United Kingdom,416,4,2112.21,5,3,4,4.0,4,980,14.37,263,1,2,Hibernating
14399,United Kingdom,394,8,2113.16,4,4,4,4.0,8,968,10.95,280,1,2,Hibernating
14691,United Kingdom,30,5,2114.33,2,4,4,3.3333333333333335,5,707,29.78,182,0,0,Loyal Regulars
15456,United Kingdom,283,10,2119.27,4,5,4,4.333333333333333,10,2826,9.21,448,1,2,Hibernating
14396,United Kingdom,65,7,2121.93,3,4,4,3.6666666666666665,7,1022,7.29,672,0,0,Loyal Regulars
16996,United Kingdom,30,9,2123.61,2,5,4,3.6666666666666665,9,919,28.31,387,0,0,Loyal Regulars
16807,United Kingdom,142,6,2123.88,3,4,4,3.6666666666666665,6,1433,14.96,481,1,0,Loyal Regulars
14634,United Kingdom,437,4,2124.46,5,3,4,4.0,4,1906,19.49,104,1,2,Hibernating
14360,United Kingdom,31,4,2128.23,2,4,4,3.3333333333333335,4,1151,18.04,63,0,0,Loyal Regulars
13517,United Kingdom,59,3,2128.42,3,3,4,3.3333333333333335,3,1369,15.1,120,0,0,Loyal Regulars
16493,United Kingdom,79,7,2132.09,3,4,4,3.6666666666666665,7,1988,19.21,544,0,0,Loyal Regulars
12560,Germany,5,3,2134.01,1,3,4,2.6666666666666665,3,1110,20.32,138,0,0,Loyal Regulars
17305,United Kingdom,648,1,2135.46,5,2,4,3.6666666666666665,1,1006,237.27,0,1,2,Hibernating
17029,United Kingdom,110,7,2137.3,3,4,4,3.6666666666666665,7,1265,73.7,553,1,0,Loyal Regulars
12687,Sweden,480,2,2138.91,5,2,4,3.6666666666666665,2,1403,16.98,0,1,2,Hibernating
14499,United Kingdom,26,7,2138.97,2,4,4,3.3333333333333335,7,1250,6.71,443,0,0,Loyal Regulars
13092,United Kingdom,70,12,2140.28,3,5,4,4.0,12,664,20.38,597,0,0,Loyal Regulars
12576,Poland,35,8,2142.72,2,4,4,3.3333333333333335,8,1494,15.09,491,0,0,Loyal Regulars
16134,United Kingdom,21,5,2145.34,2,4,4,3.3333333333333335,5,1637,18.49,519,0,0,Loyal Regulars
13152,United Kingdom,417,7,2146.38,5,4,4,4.333333333333333,7,977,15.9,277,1,2,Hibernating
16004,United Kingdom,474,5,2146.39,5,4,4,4.333333333333333,5,1076,23.85,209,1,2,Hibernating
17272,United Kingdom,42,4,2148.63,2,4,4,3.3333333333333335,4,1778,18.85,220,0,0,Loyal Regulars
16716,United Kingdom,266,3,2149.68,4,3,4,3.6666666666666665,3,912,268.71,364,1,2,Hibernating
14216,United Kingdom,3,5,2150.04,1,4,4,3.0,5,712,27.92,411,0,0,Loyal Regulars
18239,United Kingdom,218,6,2150.36,4,4,4,4.0,6,1052,17.2,204,1,0,Loyal Regulars
16275,United Kingdom,196,3,2151.11,4,3,4,3.6666666666666665,3,1268,19.38,445,1,0,Loyal Regulars
16600,United Kingdom,4,13,2153.41,1,5,4,3.3333333333333335,13,2420,15.06,717,0,0,Loyal Regulars
18116,United Kingdom,67,13,2154.3,3,5,4,4.0,13,1281,3.75,344,0,0,Loyal Regulars
16966,United Kingdom,8,7,2154.97,1,4,4,3.0,7,1981,76.96,232,0,0,Loyal Regulars
18009,United Kingdom,235,8,2155.83,4,4,4,4.0,8,653,11.91,417,1,0,Loyal Regulars
13224,United Kingdom,60,2,2155.95,3,2,4,3.0,2,1518,19.96,91,0,0,Loyal Regulars
13643,United Kingdom,31,10,2156.77,2,5,4,3.6666666666666665,10,902,21.14,700,0,0,Loyal Regulars
16379,United Kingdom,4,4,2157.4,1,4,4,3.0,4,1410,19.98,74,0,0,Loyal Regulars
14407,United Kingdom,107,6,2157.73,3,4,4,3.6666666666666665,6,1415,29.56,169,1,0,Loyal Regulars
13755,United Kingdom,3,9,2161.35,1,5,4,3.3333333333333335,9,1264,6.32,60,0,0,Loyal Regulars
15944,United Kingdom,276,4,2164.24,4,3,4,3.6666666666666665,4,859,56.95,450,1,2,Hibernating
14595,United Kingdom,19,8,2164.45,2,5,4,3.6666666666666665,8,1228,15.92,669,0,0,Loyal Regulars
13888,United Kingdom,119,7,2169.05,3,4,4,3.6666666666666665,7,903,11.79,456,1,0,Loyal Regulars
12501,Germany,336,1,2169.39,4,1,4,3.0,1,1783,14.56,0,1,2,Hibernating
15649,United Kingdom,336,4,2170.35,4,3,4,3.6666666666666665,4,485,180.86,51,1,2,Hibernating
13610,United Kingdom,12,14,2175.88,1,5,4,3.3333333333333335,14,909,5.23,691,0,0,Loyal Regulars
12856,United Kingdom,7,6,2179.93,1,4,4,3.0,6,1079,6.94,56,0,0,Loyal Regulars
15864,United Kingdom,22,7,2180.76,2,4,4,3.3333333333333335,7,1486,94.82,359,0,0,Loyal Regulars
17822,United Kingdom,420,5,2188.5,5,4,4,4.333333333333333,5,1389,12.43,140,1,2,Hibernating
14212,United Kingdom,89,2,2190.14,3,2,4,3.0,2,2046,104.29,356,0,0,Loyal Regulars
15934,United Kingdom,417,2,2190.66,5,2,4,3.6666666666666665,2,2166,75.54,12,1,2,Hibernating
16317,United Kingdom,119,5,2192.51,3,4,4,3.6666666666666665,5,1236,18.74,465,1,0,Loyal Regulars
14006,United Kingdom,115,7,2196.67,3,4,4,3.6666666666666665,7,2181,28.53,537,1,0,Loyal Regulars
14597,United Kingdom,11,6,2201.54,1,4,4,3.0,6,1447,21.37,426,0,0,Loyal Regulars
13410,United Kingdom,24,9,2201.96,2,5,4,3.6666666666666665,9,1244,44.04,707,0,0,Loyal Regulars
14834,United Kingdom,17,7,2206.16,1,4,4,3.0,7,872,25.36,390,0,0,Loyal Regulars
15476,United Kingdom,380,4,2209.98,4,3,4,3.6666666666666665,4,1174,27.97,62,1,2,Hibernating
14708,United Kingdom,2,5,2212.28,1,4,4,3.0,5,1509,41.74,453,0,0,Loyal Regulars
13478,United Kingdom,469,5,2215.78,5,4,4,4.333333333333333,5,1189,17.73,208,1,2,Hibernating
17648,United Kingdom,60,5,2216.37,3,4,4,3.6666666666666665,5,954,17.73,325,0,0,Loyal Regulars
18177,United Kingdom,31,9,2216.87,2,5,4,3.6666666666666665,9,1239,22.17,693,0,0,Loyal Regulars
14321,United Kingdom,10,7,2218.06,1,4,4,3.0,7,3275,12.39,463,0,0,Loyal Regulars
15550,United Kingdom,4,12,2218.8,1,5,4,3.3333333333333335,12,1144,9.24,732,0,0,Loyal Regulars
14467,United Kingdom,17,12,2220.99,1,5,4,3.3333333333333335,12,1196,7.21,720,0,0,Loyal Regulars
13365,United Kingdom,33,2,2225.37,2,3,4,3.0,2,1247,17.39,184,0,0,Loyal Regulars
12783,Portugal,2,6,2225.91,1,4,4,3.0,6,624,26.5,73,0,0,Loyal Regulars
13320,United Kingdom,78,6,2228.1,3,4,4,3.6666666666666665,6,1519,14.85,400,0,0,Loyal Regulars
14472,United Kingdom,103,9,2228.22,3,5,4,4.0,9,1305,6.69,586,1,0,Loyal Regulars
17460,United Kingdom,94,16,2228.27,3,5,4,4.0,16,980,16.03,592,1,0,Loyal Regulars
14177,United Kingdom,86,13,2229.34,3,5,4,4.0,13,1048,10.62,565,0,0,Loyal Regulars
16076,United Kingdom,3,10,2234.73,1,5,4,3.3333333333333335,10,1435,17.32,205,0,0,Loyal Regulars
16221,United Kingdom,36,9,2235.51,2,5,4,3.6666666666666665,9,1515,8.53,450,0,0,Loyal Regulars
16108,United Kingdom,84,4,2235.92,3,3,4,3.3333333333333335,4,1473,16.56,547,0,0,Loyal Regulars
16551,United Kingdom,95,7,2237.12,3,4,4,3.6666666666666665,7,2076,25.42,631,1,0,Loyal Regulars
15629,United Kingdom,450,4,2240.9,5,3,4,4.0,4,1518,29.1,82,1,2,Hibernating
17075,United Kingdom,17,10,2241.73,1,5,4,3.3333333333333335,10,787,11.21,708,0,0,Loyal Regulars
13407,United Kingdom,578,3,2244.7,5,3,4,4.0,3,1690,26.41,83,1,2,Hibernating
13627,United Kingdom,59,7,2245.9,3,4,4,3.6666666666666665,7,1632,17.41,581,0,0,Loyal Regulars
16174,United Kingdom,126,7,2246.75,3,4,4,3.6666666666666665,7,1431,34.57,477,1,0,Loyal Regulars
12868,United Kingdom,185,8,2247.06,3,4,4,3.6666666666666665,8,1282,15.39,207,1,0,Loyal Regulars
16177,United Kingdom,50,8,2247.31,2,4,4,3.3333333333333335,8,1021,19.05,597,0,0,Loyal Regulars
18215,United Kingdom,89,5,2247.49,3,4,4,3.6666666666666665,5,1143,24.97,534,0,0,Loyal Regulars
14644,United Kingdom,67,7,2247.72,3,4,4,3.6666666666666665,7,770,36.25,669,0,0,Loyal Regulars
15865,United Kingdom,40,5,2248.92,2,4,4,3.3333333333333335,5,1147,17.71,663,0,0,Loyal Regulars
17414,United Kingdom,43,6,2249.52,2,4,4,3.3333333333333335,6,6256,107.12,693,0,0,Loyal Regulars
13662,United Kingdom,85,11,2250.11,3,5,4,4.0,11,1179,16.42,573,0,0,Loyal Regulars
16350,United Kingdom,21,9,2253.89,2,5,4,3.6666666666666665,9,1077,18.47,407,0,0,Loyal Regulars
14432,United Kingdom,9,6,2255.51,1,4,4,3.0,6,2070,5.9,80,0,0,Loyal Regulars
17180,United Kingdom,56,11,2256.98,2,5,4,3.6666666666666665,11,1828,5.53,631,0,0,Loyal Regulars
13814,Germany,92,3,2257.32,3,3,4,3.3333333333333335,3,1214,28.57,435,1,0,Loyal Regulars
16823,United Kingdom,227,7,2260.09,4,4,4,4.0,7,1168,12.91,510,1,0,Loyal Regulars
15734,United Kingdom,114,4,2263.3,3,3,4,3.3333333333333335,4,516,52.63,433,1,0,Loyal Regulars
16042,United Kingdom,22,8,2265.12,2,5,4,3.6666666666666665,8,1442,17.42,431,0,0,Loyal Regulars
15638,United Kingdom,378,6,2265.2,4,4,4,4.0,6,1134,90.61,232,1,2,Hibernating
13748,United Kingdom,95,9,2268.35,3,5,4,4.0,9,1108,38.45,643,1,0,Loyal Regulars
14462,United Kingdom,66,12,2270.01,3,5,4,4.0,12,1072,7.85,366,0,0,Loyal Regulars
13655,United Kingdom,114,6,2280.51,3,4,4,3.6666666666666665,6,1225,19.16,477,1,0,Loyal Regulars
18051,United Kingdom,634,7,2282.28,5,4,4,4.333333333333333,7,1661,41.5,96,1,2,Hibernating
12684,France,7,7,2283.63,1,4,4,3.0,7,1985,21.75,206,0,0,Loyal Regulars
17018,United Kingdom,40,6,2287.7,2,4,4,3.3333333333333335,6,456,61.83,694,0,0,Loyal Regulars
17047,United Kingdom,85,6,2289.23,3,4,4,3.6666666666666665,6,1184,16.12,646,0,0,Loyal Regulars
14901,United Kingdom,11,12,2289.65,1,5,4,3.3333333333333335,12,1053,13.71,487,0,0,Loyal Regulars
12649,Germany,107,8,2294.65,3,4,4,3.6666666666666665,8,1959,19.45,589,1,0,Loyal Regulars
16485,United Kingdom,77,5,2294.68,3,4,4,3.6666666666666665,5,1154,15.83,656,0,0,Loyal Regulars
12599,France,29,13,2296.72,2,5,4,3.6666666666666665,13,2189,17.27,548,0,0,Loyal Regulars
13371,United Kingdom,505,2,2297.66,5,2,4,3.6666666666666665,2,1019,24.97,127,1,2,Hibernating
16531,United Kingdom,22,11,2298.33,2,5,4,3.6666666666666665,11,1863,16.65,419,0,0,Loyal Regulars
16077,United Kingdom,625,1,2300.4,5,2,4,3.6666666666666665,1,840,287.55,0,1,2,Hibernating
17324,United Kingdom,17,12,2301.87,1,5,4,3.3333333333333335,12,1537,15.14,704,0,0,Loyal Regulars
18095,United Kingdom,312,5,2303.09,4,4,4,4.0,5,1623,47.98,287,1,2,Hibernating
13059,United Kingdom,249,10,2303.17,4,5,4,4.333333333333333,10,864,11.4,369,1,0,Loyal Regulars
15946,United Kingdom,502,3,2304.18,5,3,4,4.0,3,1614,88.62,131,1,2,Hibernating
13704,United Kingdom,5,9,2308.06,1,5,4,3.3333333333333335,9,1531,17.22,83,0,0,Loyal Regulars
17193,United Kingdom,35,9,2310.04,2,5,4,3.6666666666666665,9,1668,52.5,702,0,0,Loyal Regulars
14481,United Kingdom,164,5,2311.49,3,4,4,3.6666666666666665,5,1584,15.21,513,1,0,Loyal Regulars
13994,United Kingdom,3,6,2313.14,1,4,4,3.0,6,940,14.92,145,0,0,Loyal Regulars
17994,United Kingdom,121,11,2313.32,3,5,4,4.0,11,2194,7.37,499,1,0,Loyal Regulars
14555,United Kingdom,57,6,2315.63,2,4,4,3.3333333333333335,6,850,19.46,664,0,0,Loyal Regulars
14346,United Kingdom,120,5,2315.75,3,4,4,3.6666666666666665,5,1878,15.86,377,1,0,Loyal Regulars
12948,United Kingdom,16,9,2317.43,1,5,4,3.3333333333333335,9,1304,18.54,721,0,0,Loyal Regulars
12724,France,5,7,2317.52,1,4,4,3.0,7,1379,17.97,530,0,0,Loyal Regulars
16628,United Kingdom,29,7,2318.1,2,4,4,3.3333333333333335,7,1260,18.54,612,0,0,Loyal Regulars
13055,United Kingdom,78,4,2321.11,3,3,4,3.3333333333333335,4,1821,15.07,351,0,0,Loyal Regulars
13091,United Kingdom,28,3,2321.82,2,3,4,3.0,3,1339,51.6,701,0,0,Loyal Regulars
14938,Channel Islands,562,2,2322.43,5,2,4,3.6666666666666665,2,1369,32.71,0,1,2,Hibernating
17113,United Kingdom,574,6,2322.59,5,4,4,4.333333333333333,6,915,14.61,123,1,2,Hibernating
13280,United Kingdom,122,7,2322.63,3,4,4,3.6666666666666665,7,1495,11.06,522,1,0,Loyal Regulars
12423,Belgium,0,9,2323.59,1,5,4,3.3333333333333335,9,1711,15.29,387,0,0,Loyal Regulars
12423,Belgium,0,9,2323.59,1,5,4,3.3333333333333335,1,82,22.98,0,0,0,Loyal Regulars
17313,United Kingdom,31,1,2328.84,2,1,4,2.3333333333333335,1,1402,97.04,0,0,0,Loyal Regulars
16496,United Kingdom,8,6,2330.77,1,4,4,3.0,6,1764,16.89,501,0,0,Loyal Regulars
12584,Italy,3,9,2338.15,1,5,4,3.3333333333333335,9,416,24.36,277,0,0,Loyal Regulars
17282,United Kingdom,130,5,2339.66,3,4,4,3.6666666666666665,5,2351,10.78,418,1,0,Loyal Regulars
12704,Finland,7,8,2340.84,1,5,4,3.3333333333333335,8,1006,26.6,162,0,0,Loyal Regulars
16085,United Kingdom,23,12,2343.53,2,5,4,3.6666666666666665,12,1384,6.23,665,0,0,Loyal Regulars
15549,United Kingdom,77,8,2345.96,3,4,4,3.6666666666666665,8,940,14.48,620,0,0,Loyal Regulars
16083,United Kingdom,100,4,2351.42,3,3,4,3.3333333333333335,4,1514,33.12,288,1,0,Loyal Regulars
13614,United Kingdom,24,6,2359.19,2,4,4,3.3333333333333335,6,828,8.71,527,0,0,Loyal Regulars
16676,United Kingdom,33,6,2361.9,2,4,4,3.3333333333333335,6,927,17.76,385,0,0,Loyal Regulars
17634,United Kingdom,36,9,2361.97,2,5,4,3.6666666666666665,9,840,7.95,301,0,0,Loyal Regulars
14295,United Kingdom,40,5,2362.91,2,4,4,3.3333333333333335,5,1029,32.82,691,0,0,Loyal Regulars
15015,United Kingdom,501,13,2365.02,5,5,4,4.666666666666667,13,1593,7.99,224,1,2,Hibernating
13908,United Kingdom,79,4,2369.55,3,3,4,3.3333333333333335,4,1478,19.42,197,0,0,Loyal Regulars
17969,United Kingdom,166,20,2369.94,3,5,4,4.0,20,1017,11.45,567,1,0,Loyal Regulars
17434,United Kingdom,2,7,2373.82,1,4,4,3.0,7,1693,17.72,83,0,0,Loyal Regulars
14554,United Kingdom,10,4,2381.04,1,4,4,3.0,4,1478,11.02,42,0,0,Loyal Regulars
16065,United Kingdom,365,8,2382.62,4,4,4,4.0,8,1447,5.5,98,1,2,Hibernating
17905,United Kingdom,71,13,2383.52,3,5,4,4.0,13,1373,13.94,609,0,0,Loyal Regulars
17623,United Kingdom,32,7,2383.67,2,4,4,3.3333333333333335,7,801,12.16,693,0,0,Loyal Regulars
16105,United Kingdom,248,5,2386.19,4,4,4,4.0,5,2125,21.69,356,1,0,Loyal Regulars
14443,United Kingdom,53,5,2386.47,2,4,4,3.3333333333333335,5,1520,15.6,326,0,0,Loyal Regulars
17827,United Kingdom,5,6,2388.05,1,4,4,3.0,6,1592,8.29,616,0,0,Loyal Regulars
15366,United Kingdom,75,7,2389.08,3,4,4,3.6666666666666665,7,2447,17.31,576,0,0,Loyal Regulars
16812,United Kingdom,360,4,2392.0,4,3,4,3.6666666666666665,4,1116,20.8,22,1,2,Hibernating
16883,United Kingdom,187,19,2396.59,3,5,4,4.0,19,1080,8.32,548,1,0,Loyal Regulars
16147,United Kingdom,133,5,2398.91,3,4,4,3.6666666666666665,5,1395,17.64,539,1,0,Loyal Regulars
14414,United Kingdom,91,8,2399.33,3,4,4,3.6666666666666665,8,2877,20.33,283,1,0,Loyal Regulars
12393,Australia,72,6,2399.45,3,4,4,3.6666666666666665,6,1311,22.42,356,0,0,Loyal Regulars
15793,United Kingdom,14,8,2399.57,1,5,4,3.3333333333333335,8,1685,79.99,724,0,0,Loyal Regulars
15341,United Kingdom,80,2,2402.72,3,2,4,3.0,2,1008,100.11,369,0,0,Loyal Regulars
17671,United Kingdom,15,5,2403.34,1,4,4,3.0,5,1177,26.12,360,0,0,Loyal Regulars
16833,United Kingdom,1,6,2409.04,1,4,4,3.0,6,878,26.19,622,0,0,Loyal Regulars
12397,Belgium,35,2,2409.9,2,3,4,3.0,2,1263,19.13,100,0,0,Loyal Regulars
14205,United Kingdom,16,9,2414.2,1,5,4,3.3333333333333335,9,1342,19.63,626,0,0,Loyal Regulars
13118,United Kingdom,19,9,2415.41,2,5,4,3.6666666666666665,9,834,16.32,420,0,0,Loyal Regulars
12802,Netherlands,186,7,2416.42,3,4,4,3.6666666666666665,7,1972,17.51,377,1,0,Loyal Regulars
16040,United Kingdom,65,7,2416.9,3,4,4,3.6666666666666665,7,1185,19.34,544,0,0,Loyal Regulars
